cik,ticker
0001333172,NM-PG
0001301236,SOHOO
0001558924,PKKFF
0001301236,SOHON
0000761648,CDR-PC
0000076321,PKDC
0001282957,GLU-PB
0000716634,RDIB
0000016859,KHDHF
0001074828,KNWN
0000761648,CDR-PB
0001907909,VOXCF
0001430725,GSL-PB
0001300050,GPL
0001679063,CSSEP
0001502557,CXKJ
0001644771,RSF
0001459762,EXROF
0001578453,DLNG-PB
0001438731,ALJJ
0000077281,PEI-PB
0000077281,PEI-PD
0000077281,PEI-PC
0001758736,MKD
0001698508,IHTA
0001875931,OFSTF
0001087456,UBOH
0001364128,AXU
0000093676,SCXLB
0001609139,INND
0001533106,ARGQ
0001030475,CHEAF
0001811942,FFLWF
0001898601,TAOFF
0001072627,KFSYF
0001166272,GNTLF
0001888274,DEFTF
0001363958,WCRS
0001412100,MH-PA
0001412100,MH-PD
0001158399,BRCN
0001737270,NEXCF
0001412100,MH-PC
0000783005,EMMS
0000909724,TLFA
0001888175,PXCLF
0001668340,BCTF
0001719435,ASSF
0001362898,AVLNF
0001675192,OTTW
0000838875,WVVIP
0001817153,EDTXU
0001613092,SNIPF
0001738699,WSKEF
0001882839,WONDF
0001699018,EFBI
0000050292,IEHC
0000910679,WVFC
0000320017,CLBS
0001520592,LBTD
0001835385,MBBC
0001708715,SNNF
0000733337,PWCO
0001000298,IMPHO
0001617765,LNDZF
0001336364,HNCKF
0001042046,AFGC
0001751700,TBBA
0001318482,SGLDF
0001396633,SUME
0001374328,FTLF
0001769725,ERKH
0000942149,OCGSF
0001011432,CTEK
0000910569,NORZF
0001607245,OASMY
0000926423,MINDP
0001710138,SOLCF
0000074925,OSTO
0001002135,WSTL
0001579823,NBEV
0001130166,CYCCP
0001725750,PNGZF
0001532595,SINC
0001527541,WHLRD
0001588014,ADMQ
0001376986,TVC
0001376986,TVE
0001605057,VMNT
0001387998,SGOO
0001898643,MILOF
0000927720,SBSAA
0001631463,BRLL
0001768225,EMHTF
0001446371,SGIC
0001790368,ZYQG
0001723517,UCASU
0001624658,ALNA
0001398529,GKIT
0001889823,KWEMF
0000711665,GADS
0001395445,PRPI
0001023364,AUTO
0001721741,LAZYW
0001530185,ATVK
0001435064,CETXP
0000727634,ISGN
0001385799,ABMT
0000758938,QBAK
0001361937,HRST
0001358099,UCIX
0001004724,RHE-PA
0001797762,KNGW
0000925541,REGRF
0001370496,MLLOF
0001492448,GRNF
0001566610,VERBW
0001509228,SDTTU
0001527541,WHLRP
0001442853,IGEX
0000941685,IWSY
0001794311,BLEG
0001525852,BTZI
0001172706,UNIR
0001041633,FTRS
0001177167,LMDCF
0000822411,IMUC
0001591615,VXIT
0000922330,RGUS
0001119807,ENCC
0001511161,ASKH
0001579717,PRKI
0001635748,ZPAS
0001099234,INCT
0000842722,DROP
0001351051,GENN
0001550020,EWLL
0001475430,JSHG
0001315255,GTTNQ
0001381105,PTOI
0001678746,BOMH
0001515740,BIEI
0001623360,MRGE
0001589150,RGBPP
0001575975,VBVT
0001584831,OXBRW
0001514113,GHAV
0001472998,GRPX
0001817944,CRXT
0001479000,OTTV
0001351573,PHCG
0001353487,TRNX
0000042050,WSRC
0001041588,ACCR
0001043156,STRZ
0001108891,LTSC
0001410708,NUVI
0001471302,KMGH
0001505065,BRSYF
0001457612,GNCA
0001659183,NDVN
0001833089,RPNRF
0001068618,GVSI
0001388174,EXLA
0000018172,CTAM
0001609472,VITX
0001498291,DCAC
0001503458,FTXP
0001058828,HDII
0001771077,PSYC
0001621221,ARTLW
0000934543,ACMC
0001778805,TRNF
0001487843,YRIV
0000715788,EVIO
0001065598,DGTW
0001458581,ZENO
0001400732,PFSF
0000731245,PDNLB
0000822655,LEAS
0001386018,TGRO
0001795851,FAVO
0001415306,PSRU
0000896985,DESTQ
0001448558,GRWC
0001089061,FIND
0001101246,TLDN
0001751299,KLDO
0001383637,NBCO
0001916879,VHLD
0001689066,SIGO
0001398137,GNAL
0001877939,ONOV
0001103640,OMPS
0000318996,KEGX
0000772263,NICH
0001391426,CLNV
0000022872,CHCR
0001090159,IGLDF
0001490873,ESSI
0001400683,STWC
0000726293,NBGV
0001639874,TCHC
0001429859,CBTC
0001396054,LITH
0001056757,SYEV
0001527844,GBPT
0001685570,NANN
0001608430,RBNW
0001544238,CDXI
0000842183,RPT-PD
0001860879,RRAC-UN
0001860879,RRAC-WT
0001768126,RRVCS
0001841610,ROSS-UN
0001841610,ROSS-WT
0001870129,ROSEU
0001870129,ROSEW
0001845437,RONI-UN
0001845437,RONI-WT
0001324948,ROLLP
0001885998,ROCLU
0001885998,ROCLW
0001635088,ROIVW
0001884516,ROCAR
0001884516,ROCAU
0001852117,RKLY-WT
0001852495,RJAC-UN
0000913144,RNR-PG
0001848763,RNWWW
0001854461,RNERW
0001644771,RMPL-P
0001838108,RMGCU
0001838108,RMGCW
0001824403,RSVRW
0001768126,RSSCS
0001768126,RSSKS
0001568162,RTLPO
0001568162,RTLPP
0001735184,RVIC
0001742927,RVPHW
0001743905,RVSNW
0001653384,RWAYL
0001907223,RWODU
0001907223,RWODW
0001840463,RXRAU
0001840463,RXRAW
0001682220,SACH-PA
0001833214,SABSW
0001682220,SACC
0001597033,SABRP
0001855351,SAGAR
0001855351,SAGAU
0001847075,SAITW
0001843100,SAMAU
0001843100,SAMAW
0001451167,SASBQ
0001874315,SATLW
0001377936,SAT
0001062750,SAPMD
0001856689,SANBW
0000230557,SIGIP
0001514183,SILOD
0001844135,SIERW
0001886268,SHUAW
0001784851,SHPW-WT
0001844908,SHQAU
0001844908,SHQAW
0001820160,SHACW
0001881462,SHAP-UN
0001881462,SHAP-WT
0001848558,SHCAU
0001848558,SHCAW
0000908732,SHIIY
0001816233,SHCRW
0001295810,SHO-PH
0001295810,SHO-PI
0001855885,SGHLU
0001855885,SGHLW
0001878057,SGHC-WT
0001869824,SGIIU
0001869824,SGIIW
0001294404,SFUNY
0000312070,SGG
0000312070,SGGFF
0001819142,SES-WT
0000720672,SF-PC
0000720672,SF-PD
0000720672,SFB
0001349436,SDRDW
0001349436,SDRWW
0001856031,SEATW
0001308106,SEAL-PA
0001308106,SEAL-PB
0001737706,SEDRF
0000925661,SECT
0001846975,SEDA-UN
0001846975,SEDA-WT
0001853594,SCUA-UN
0001853594,SCUA-WT
0001837248,SDACU
0001837248,SDACW
0001838431,SCOBU
0001838431,SCOBW
0001828985,SCOAU
0001828985,SCOAW
0001893325,SCRMU
0001893325,SCRMW
0000312070,SBUG
0001288784,SBNYP
0001553788,SBEV-WT
0001483934,SBBA
0001801602,SBIGW
0001842729,SBII-UN
0001842729,SBII-WT
0001402328,SBFMW
0000316709,SCHW-PJ
0001415311,SCO
0001838697,SCLEU
0001838697,SCLEW
0000092103,SCE-PG
0000092103,SCE-PH
0000092103,SCE-PJ
0000092103,SCE-PK
0000092103,SCE-PL
0001114446,SCDL
0001821812,SCAQU
0001821812,SCAQW
0001682220,SCCB
0001682220,SCCC
0001682220,SCCD
0001682220,SCCE
0001682220,SCCF
0001682220,SCCG
0001885461,SUAC-UN
0001885461,SUAC-WT
0001737995,STSSW
0001884697,STRY-WT
0000707388,STRRP
0001703785,STR-WT
0001872525,STRNW
0001826681,STRCW
0001838361,STRE-UN
0001838361,STRE-WT
0001858684,STET-UN
0001858684,STET-WT
0001896049,STIXW
0001392694,SURGW
0001850699,SVNAU
0001850699,SVNAW
0001793497,SVIX
0001828478,SVFAU
0001828478,SVFAW
0001828914,SWETU
0001828914,SWETW
0001415311,SVXY
0001894693,SVREW
0001875609,SWVLW
0001838000,SWSSU
0001838000,SWSSW
0000093556,SWT
0001821682,SRSAU
0001821682,SRSAW
0001824893,SRZNW
0001830547,SSAAU
0001830547,SSAAW
0001576018,SSPCF
0001509470,SSSSL
0001805833,SST-WT
0001869858,SSU-WT
0001848097,SPKAR
0001826435,SPKBU
0001826435,SPKBW
0001817218,SPKX
0001817218,SPKY
0001576018,SPNT-PB
0001836259,SPTKU
0001836259,SPTKW
0001032208,SREA
0001126956,SRCU
0001605888,SQLLW
0001080657,SQFTP
0001080657,SQFTW
0001312109,SI-PA
0000719739,SIVBP
0000091928,SJIJ
0000091928,SJIV
0001838162,SLAMU
0001838162,SLAMW
0001823587,SKYH-WT
0001834755,SLAC-UN
0001834755,SLAC-WT
0001912461,SKGRU
0001912461,SKGRW
0001774675,SKIL-WT
0001847152,SKYAU
0001847152,SKYAW
0001839185,SMIHU
0001839185,SMIHW
0001818331,SMFRW
0001114446,SMHB
0001842644,SLVRU
0001842644,SLVRW
0001053092,SLVO
0001863990,SMAPU
0001863990,SMAPW
0000064463,SLNHP
0001839730,SLHGF
0001839730,SLHPF
0001837412,SLGCW
0001844862,SLDPW
0001826553,SLCRU
0001826553,SLCRW
0001637736,SOLOW
0001819395,SONDW
0000092122,SOJD
0000092122,SOJE
0000092108,SOCGM
0001839127,SPGS-UN
0001839127,SPGS-WT
0001816017,SPIR-WT
0000897802,SPE-PC
0001840856,SOUNW
0001471824,SOYB
0001880968,SPCMU
0001880968,SPCMW
0001313938,SNNC
0000018349,SNV-PE
0001823854,SNRHW
0001691936,SNAXW
0001131554,SNCRL
0001822966,SMR-WT
0001601712,SYF-PA
0001829322,SZZLU
0001829322,SZZLW
0001649009,SYTAW
0001815753,TBCPU
0001815753,TBCPW
0000732717,TBC
0001803901,TALKW
0001471824,TAGS
0001725472,TAKAX
0001725472,TAKIX
0001725472,TAKLX
0001725472,TAKMX
0001725472,TAKNX
0001725472,TAKYX
0001872812,TCBPW
0001077428,TCBIO
0001843764,TBSAU
0001843764,TBSAW
0001539638,TBKCP
0001668370,TBLTW
0001840502,TBLAW
0001846750,TCOA-UN
0001846750,TCOA-WT
0001051512,TDS-PU
0001051512,TDS-PV
0000098222,TDW-WT
0000098222,TDW-WTA
0000098222,TDW-WTB
0000098222,TDGMW
0001863099,TGR-UN
0001863099,TGR-WT
0001865191,TGVCU
0001865191,TGVCW
0001773087,THCAW
0001863685,THACU
0001863685,THACW
0001843993,THCPU
0001843993,THCPW
0001846163,TIOAU
0001846163,TIOAW
0001712189,THWWW
0001820144,TINV-UN
0001820144,TINV-WT
0001066719,TIHE
0000092230,TFC-PI
0000092230,TFC-PO
0000092230,TFC-PR
0001847355,TGAAU
0001847355,TGAAW
0001413159,TGH-PA
0001413159,TGH-PB
0001822027,TEKKU
0001822027,TEKKW
0001900679,TETEU
0001900679,TETEW
0001840920,TETCU
0001840920,TETCW
0001444874,TETAR
0000061398,TELZ
0001827871,TLGA-UN
0001827871,TLGA-WT
0001879814,TLGYU
0001879814,TLGYW
0001835236,TMAC-WT
0001798562,TMCWW
0001821606,TMKRU
0001821606,TMKRW
0001823524,TMPMU
0001823524,TMPMW
0001786108,TRINL
0001840353,TRCA-UN
0001840353,TRCA-WT
0001841230,TRAQ-UN
0001841230,TRAQ-WT
0000732717,T-PA
0001860482,TOACU
0001860482,TOACW
0001819399,TPGY-UN
0001819399,TPGY-WT
0001847090,TPBAU
0001847090,TPBAW
0001799191,TOIIW
0000732717,T-PC
0001847513,TRONW
0001819876,TRIRW
0001021096,TRKAW
0001852736,TRIS-UN
0001852736,TRIS-WT
0001660734,TRTN-PB
0001660734,TRTN-PC
0001660734,TRTN-PD
0001660734,TRTN-PE
0001847112,TRTL-UN
0001847112,TRTL-WT
0001630472,TRTX-PC
0001053092,TVIXF
0001845618,TWCBU
0001845618,TWCBW
0001814215,TWND-UN
0001814215,TWND-WT
0001819498,TWLVU
0001819498,TWLVW
0001832737,TSIBU
0001832737,TSIBW
0001838219,TSPQ-UN
0001838219,TSPQ-WT
0001823857,VHAQ-WT
0001868640,VHNAU
0001868640,VHNAW
0001606268,VIASP
0001811856,VIEWW
0001800392,VENAR
0001800392,VENAW
0001832371,VELOU
0001832371,VELOW
0001848948,VCXB-UN
0001848948,VCXB-WT
0001820190,VCKAW
0001848898,VCXAU
0001848898,VCXAW
0001415311,VIXM
0001415311,VIXY
0001796129,VINCU
0001826011,VIIAU
0001826011,VIIAW
0001053092,VIIXF
0001875943,VMGAU
0001875943,VMGAW
0001892747,VMCAU
0001892747,VMCAW
0001819584,VLTA-WT
0001863006,VLN-WT
0001843091,VLATU
0001843091,VLATW
0001745317,VLDRW
0001825079,VLD-WT
0000312070,VXX
0000312070,VXZ
0001822877,VYGG-UN
0001822877,VYGG-WT
0001834045,VWEWW
0001883983,VSACU
0001883983,VSACW
0001701963,VSSYW
0001822145,VTAQR
0001822145,VTAQU
0001822145,VTAQW
0001823884,VTIQW
0000899689,VNO-PN
0000899689,VNO-PO
0001840792,VPCBU
0001843388,VORBW
0001701963,VRSSF
0001104038,VRMEW
0001853920,VBOCU
0000797542,VBIXD
0000314808,VAL-WT
0001266806,VANIW
0001879221,UTAAU
0001879221,UTAAW
0001415311,UVXY
0001793497,UVIX
0001783398,UWMC-WT
0000821130,UZD
0000821130,UZE
0000821130,UZF
0001770141,UPH-WT
0001819516,UP-WT
0001844417,UPTDW
0000036104,USB-PQ
0000036104,USB-PR
0000036104,USB-PS
0001860514,USCTU
0001860514,USCTW
0001053092,USOI
0001670349,USWSW
0001053092,USLVF
0001114446,USML
0001538495,UNOV
0000798949,UNTCW
0001053092,UGAZF
0000884614,UGIC
0001415311,UGL
0001053092,UGLDF
0001821424,UKOMW
0001415311,ULE
0000857855,UCBIO
0001114446,UCIB
0001415311,UCO
0001029800,UBP-PK
0001835881,TWNI-UN
0001835881,TWNI-WT
0001823481,TZPSU
0001823481,TZPSW
0001853825,TZUP
0001877787,ZGN-WT
0001823575,ZFOXW
0001802749,ZEV-WT
0001907730,YOTAR
0001907730,YOTAU
0001907730,YOTAW
0001569329,YGYIP
0001853397,XPAXU
0001853397,XPAXW
0001819493,XOSWW
0001855474,XPDBU
0001855474,XPDBW
0001810997,XPNGF
0000791908,XOMAO
0000791908,XOMAP
0001561627,XONE
0001415311,YCS
0001644903,YCBD-PA
0001415311,YCL
0001124959,XSICX
0001124959,XSIIX
0001124959,XSIWX
0000853180,XSLCX
0000853180,XPRTX
0001849408,ZTAQU
0001849408,ZTAQW
0001415311,ZSL
0001844270,ZINGU
0001844270,ZINGW
0000109380,ZIONL
0000109380,ZIONO
0000109380,ZIONP
0001101026,ZIVOW
0001053092,ZIVZF
0001828438,ZWRKU
0001828438,ZWRKW
0001015328,WTFCP
0001866226,WTMAR
0001866226,WTMAU
0001601669,WTRE
0001853044,WWACU
0001853044,WWACW
0001534525,XBIOW
0001703079,XFLT-PA
0001852749,XFINU
0001852749,XFINW
0001467631,XCWPX
0001565381,XDMBX
0001620179,XELAP
0001424404,WOLVD
0001836075,WPCA-UN
0001836075,WPCA-WT
0000107140,WLYB
0001843714,WNNR-UN
0001843714,WNNR-WT
0000795800,WSCRD
0000203596,WSBCP
0000011544,WRB-PF
0000011544,WRB-PG
0000011544,WRB-PH
0001836074,WPCB-UN
0001836074,WPCB-WT
0001851174,WQGA-UN
0001851174,WQGA-WT
0000072971,WFC-PZ
0001603923,WFTUF
0000072971,WFC-PD
0000072971,WFC-PA
0001813756,WE-WT
0001806347,WESTW
0001586009,WESFX
0001887673,WLDSW
0001255474,WLLAW
0001255474,WLLBW
0001096275,WKSPW
0001708410,WINRW
0000312070,WIL
0001854463,WINVU
0001854463,WINVW
0000929008,WCC-PA
0001471824,WEAT
0001864448,WEJOW
0000107815,WELPM
0001877557,WEL-WT
0001586009,WEIFX
0000936528,WAFDP
0001840199,WALDW
0001212545,WAL-PA
0000801337,WBS-PG
0000885275,WBHC
0001866501,WBX-WT
0001868419,WAVSW
0001482541,CEADW
0001114446,CEFD
0001866782,CDROW
0000736772,CCNEP
0001865861,CCTSU
0001865861,CCTSW
0001851909,CDAQU
0001851909,CDAQW
0001828250,CCVI-UN
0001828250,CCVI-WT
0001812234,CCV-UN
0001812234,CCV-WT
0001136352,CEQP-P
0000014272,CELG-RI
0001752828,CELUW
0001841425,CENQW
0000759944,CFG-PE
0001825249,CFIVU
0001825249,CFIVW
0001839519,CFFSU
0001839519,CFFSW
0001839530,CFFEU
0001839530,CFFEW
0000039263,CFR-PB
0001527166,CGABL
0001830081,CFVIU
0001830081,CFVIW
0001676197,CGCCX
0001610590,CHEKZ
0001856948,CHEAU
0001856948,CHEAW
0001838293,CHAA-UN
0001838293,CHAA-WT
0000895126,CHKEL
0000895126,CHKEW
0000895126,CHKEZ
0001730346,CHRB
0000823277,CHSCL
0000823277,CHSCM
0000823277,CHSCN
0000823277,CHSCO
0001854587,CLBTW
0001847064,CLBR-UN
0001847064,CLBR-WT
0001855467,CLAYW
0001826855,CLAS-UN
0001826855,CLAS-WT
0001849820,CLAQR
0001849820,CLAQU
0001849820,CLAQW
0001837739,CLAA-UN
0001848437,CITEU
0001848437,CITEW
0001862150,CINGW
0001819989,CIFRW
0001841338,CIIGU
0001841338,CIIGW
0001845149,CBRGU
0001845149,CBRGW
0001846968,CCAIU
0001846968,CCAIW
0000312070,CAPD
0000312070,CAPE
0001800682,CANO-WT
0001471824,CANE
0001299939,CADE-PA
0001001085,BXDIF
0001801417,BYNOU
0001801417,BYNOW
0001852633,BYN-UN
0001852633,BYN-WT
0001842566,BYTSU
0001828972,BZFDW
0001913210,BRSHW
0001774983,BROGW
0001787518,BRLIW
0001784797,BRMK-WT
0001844211,BRIVU
0001844211,BRIVW
0001871638,BRKHU
0001871638,BRKHW
0000885725,BSX-PA
0001853084,BSGAR
0001853084,BSGAU
0001846804,BSKYU
0001846804,BSKYW
0001815086,BTWNU
0001815086,BTWNW
0001718224,BTBDW
0001819253,BTMDW
0001821146,BWACW
0000927971,BULZ
0001878074,BWAQR
0001878074,BWAQU
0001341317,BWBBP
0001854863,BWCAW
0001630805,BWNB
0001630805,BW-PA
0001630805,BWSN
0001856653,BIOSW
0001825413,BIOTU
0001825413,BIOTW
0001831270,BITE-UN
0001831270,BITE-WT
0001788348,BIPH
0001406234,BIPI
0001406234,BIP-PA
0001406234,BIP-PB
0001820302,BKKT-WT
0001753539,BKSY-WT
0001843370,BLEUR
0001843370,BLEUU
0001843370,BLEUW
0001723690,BLBLF
0001779128,BLDEW
0001429764,BLNKW
0001842384,BLNGU
0001842384,BLNGW
0001867757,BMAQR
0001867757,BMAQU
0001867757,BMAQW
0001848020,BMAC-UN
0001848020,BMAC-WT
0001831006,BLUA-UN
0001831006,BLUA-WT
0001827328,BLTSU
0001827328,BLTSW
0001826889,BODY-WT
0000046195,BOH-PA
0001415311,BOIL
0001856961,BOCNU
0001856961,BOCNW
0001838544,BOAS-UN
0001838544,BOAS-WT
0001818089,BOAC-UN
0001818089,BOAC-WT
0001852332,BNNRU
0001852332,BNNRW
0000927971,BNKU
0001845942,BNIXR
0001845942,BNIXW
0000927971,BNKD
0001411690,BNGOW
0001725872,BMTX-WT
0001865120,BRACU
0001817640,BREZR
0001817640,BREZW
0001861449,BRDS-WT
0001847351,BRD-UN
0001847351,BRD-WT
0001856724,BPACW
0000763901,BPOPM
0001545772,BPYPN
0001545772,BPYPO
0001828672,BOXD-WT
0001610820,BCTXW
0001114446,BDCX
0001114446,BDCZ
0001779372,BEATW
0001490927,BDVC
0000010795,BDXB
0001398805,BEEMW
0001828735,BENER
0001828735,BENEW
0001880441,BFAC-UN
0001880441,BFAC-WT
0001712641,BFAGY
0000927971,BERZ
0001533232,BEPH
0001533232,BEPI
0001533232,BEP-PA
0001759186,BHSEU
0001759186,BHSEW
0001712762,BIAFW
0001830210,BHIL-WT
0001851612,BHACU
0001851612,BHACW
0001685040,BHFAM
0001685040,BHFAN
0001685040,BHFAO
0000907254,BFS-PE
0001858685,BFRIW
0001804176,BFLY-WT
0001723580,BFIIW
0001838666,BGSX-UN
0001838666,BGSX-WT
0001824734,BGRYW
0000925741,BCDAW
0000312070,BCM
0000014930,BC-PA
0000014930,BC-PB
0000014930,BC-PC
0001873441,BCSAU
0001873441,BCSAW
0001703956,BBCPW
0001836981,BBAI-WT
0001419554,BBLGW
0001109189,BASWQ
0001819574,BARK-WT
0001001085,BAMH
0001001085,BAMI
0000760498,BANFP
0000312070,BALTF
0000312070,BAL
0001869673,BACA-UN
0001869673,BACA-WT
0000070858,BAC-PM
0000070858,BAC-PN
0000070858,BAC-PO
0000070858,BAC-PP
0000070858,BAC-PQ
0000070858,BAC-PS
0001635077,ACONW
0001837393,ACQRU
0001837393,ACQRW
0001503290,ACP-PA
0001847891,ACRO-UN
0001847891,ACRO-WT
0001332551,ACR-PC
0001332551,ACR-PD
0001850767,ACUT
0001513525,ADILW
0001744494,ADNWW
0001823584,ADRA-WT
0001853928,ADALW
0000917251,ADC-PA
0001830029,ADEX-UN
0001830029,ADEX-WT
0001822912,ADERU
0001822912,ADERW
0001824884,ADOCR
0001824884,ADOCW
0001864032,ADRT-WT
0001879248,ADSEW
0001838672,ADTHW
0001852016,AEAEU
0001852016,AEAEW
0000769218,AEFC
0001827392,AEACU
0001827392,AEACW
0001776661,ADVWW
0001869974,AEHAW
0001039828,AEL-PA
0001039828,AEL-PB
0000004904,AEPPZ
0001901886,AFARU
0001901886,AFARW
0001841661,AFAQU
0001841661,AFAQW
0001789029,AEVA-WT
0000874761,AESC
0001844389,ACBAU
0001844389,ACBAW
0001869141,ACAQ-WT
0001897245,ACAXR
0001897245,ACAXU
0001897245,ACAXW
0001914023,ACACU
0001914023,ACACW
0001836274,ACAHU
0001836274,ACAHW
0001893219,ACABU
0001893219,ACABW
0001850316,ACDI-UN
0001850316,ACDI-WT
0000947484,ACGLN
0001813658,ACEVU
0001813658,ACEVW
0001838614,ACII-UN
0001838614,ACII-WT
0001161611,ACHHY
0001824502,ACHR-WT
0001253986,ABR-PD
0001253986,ABR-PE
0001253986,ABR-PF
0001829432,AAC-UN
0001829432,AAC-WT
0001844817,AACIW
0001209028,AAIC-PB
0001209028,AAIC-PC
0001209028,AAIN
0001004434,AATRL
0001411494,AAM-PA
0001411494,AAM-PB
0001838883,AAQC-UN
0001838883,AAQC-WT
0001883962,ALORW
0001842939,ALPAU
0001842939,ALPAW
0001865111,ALSAR
0001865111,ALSAU
0001865111,ALSAW
0001759824,ALTG-PA
0001843724,AMCIU
0001843724,AMCIW
0001845097,AMBP-WT
0000874501,AMBC-WT
0001898416,ALVOW
0001822366,ALTUU
0001822366,ALTUW
0001843656,AMAOW
0001874474,ALLG-WT
0000899051,ALL-PI
0001833908,ALFIW
0001267238,AIZN
0001614806,AJXA
0001826574,AKICU
0001826574,AKICW
0001042046,AFGD
0001042046,AFGE
0001042046,AFGB
0001903870,AFRIW
0001769624,AGBAR
0001769624,AGBAW
0001423689,AGCGV
0001865975,AFTR-UN
0001865975,AFTR-WT
0001833909,AGAC-UN
0001833909,AGAC-WT
0000845877,AGM-PE
0000845877,AGM-PF
0000845877,AGM-PG
0001790625,AGILW
0001842329,AGGRU
0001842329,AGGRW
0001423689,AGNCL
0001423689,AGNCO
0001423689,AGNCP
0001826397,AGRIW
0001415311,AGQ
0001903464,AIMAU
0001903464,AIMAW
0001903464,AIMBU
0001471302,AIVI
0001014763,AIMDW
0001882963,AIBBR
0001882963,AIBBU
0001856696,AHRNU
0001856696,AHRNW
0001846253,AHPAU
0001846253,AHPAW
0001267395,AHL-PE
0001839990,ARTEU
0001839990,ARTEW
0001835972,ARRWU
0001835972,ARRWW
0001624517,ARSND
0001859690,ARQQW
0001855743,ARRKF
0001428205,ARR-PC
0001091748,ARGO-PA
0001865377,ARGUU
0001865377,ARGUW
0001768126,ARHYS
0001823794,ARKOW
0001882078,ARIZR
0001882078,ARIZU
0001882078,ARIZW
0001855886,ARCKU
0001855886,ARCKW
0001091748,ARGD
0001590715,ARECW
0001648087,AREBW
0001841675,ARBKL
0001823826,ARBGU
0001823826,ARBGW
0001861841,ARBEW
0001868573,APXIU
0001868573,APXIW
0001174169,AQNA
0001174169,AQNB
0001174169,AQNU
0001857662,APMIU
0001857662,APMIW
0000006176,AP-WT
0001481832,APTS
0001521332,APTV-PA
0001807707,APPHW
0001845550,APTMU
0001845550,APTMW
0001899287,AMPX-WT
0001828723,AMPS-WT
0001114446,AMTR
0001114446,AMUB
0001829558,ANAC-UN
0001829558,ANAC-WT
0000019617,AMJ
0001114446,AMND
0001114446,AMNA
0001518461,AMPGW
0001835636,AMPI-UN
0001835636,AMPI-WT
0001411579,APE
0001070050,APCXW
0001814140,APGNW
0001838337,APGB-UN
0001838337,APGB-WT
0001862993,APCA-WT
0001844981,APACU
0001844981,APACW
0001871983,ANGHW
0001881741,AOGOU
0001881741,AOGOW
0001840877,ANZUU
0001840877,ANZUW
0001854583,ASPAW
0001860805,ASTLW
0001780312,ASTSW
0000007789,ASB-PF
0001876716,ASCBR
0001876716,ASCBU
0001876716,ASCBW
0001868775,ASCAR
0001868775,ASCAU
0001868775,ASCAW
0001824211,ASAXU
0001824211,ASAXW
0001819510,ASAQ-UN
0001819510,ASAQ-WT
0001690080,ATNFW
0000748954,ATLPF
0000312070,ATMP
0001527469,ATH-PB
0001527469,ATH-PC
0001527469,ATH-PD
0001464343,ATLCL
0001464343,ATLCP
0001815849,ATIP-WT
0001794846,ATCOL
0001794846,ATCO-PD
0001794846,ATCO-PH
0001794846,ATCO-PI
0001839191,ASZ-UN
0001839191,ASZ-WT
0001825254,ATA-WT
0001883788,ATAKR
0001883788,ATAKU
0001883788,ATAKW
0000883948,AUBAP
0001828108,AUROW
0001835856,AURCU
0001835856,AURCW
0001838207,AUS-UN
0001838207,AUS-WT
0001554818,AUUDW
0001811109,AUVIP
0001836478,AVACW
0001819608,AVAN-UN
0001819608,AVAN-WT
0001704760,AVCTW
0001730168,AVGOP
0001021917,AWCA
0001777921,AVPTW
0001898019,AXAC-RI
0001898019,AXAC-WT
0001820872,GBTG-WT
0001822792,GBRGR
0001822792,GBRGU
0001822792,GBRGW
0001894951,GBBKR
0001894951,GBBKW
0000312070,GAZ
0001838513,GATEU
0001838513,GATEW
0001858912,GDNRW
0001378701,GDL-PC
0001379606,GCC
0000312070,GBUG
0001799983,GB-WT
0001819796,GCMGW
0001597634,GCREX
0001846288,GACQU
0001846288,GACQW
0001839824,FZT-UN
0001839824,FZT-WT
0000794685,GAB-PK
0001321741,GAINN
0001321741,GAINZ
0001841125,GAMCU
0001841125,GAMCW
0001852061,GAQ-UN
0001852061,GAQ-WT
0001839121,GAPA-UN
0001839121,GAPA-WT
0001817565,FXCOR
0001817565,FXCOW
0001828183,FVIV-UN
0001828183,FVIV-WT
0001824434,FVT-UN
0001824434,FVT-WT
0001848731,GHBWF
0001853314,GIACU
0001853314,GIACW
0001844505,GIA-UN
0001844505,GIA-WT
0001894630,GHIXU
0001894630,GHIXW
0001806156,GHACU
0000921671,GGT-PG
0001886190,GGROW
0001818880,GGMCU
0001818880,GGMCW
0001865697,GGAAU
0001865697,GGAAW
0001841080,GIIXU
0001841080,GIIXW
0001651721,GIPRW
0001597634,GIREX
0001848795,GIWWW
0001834489,GENI-WT
0001856774,GEEXU
0001856774,GEEXW
0001831096,GEGGL
0001260729,GDV-PK
0000927971,GDXD
0000927971,GDXU
0001858007,GDSTR
0001858007,GDSTU
0001858007,GDSTW
0001675033,GECCM
0001675033,GECCN
0001675033,GECCO
0001780232,GFLU
0001845459,GFOR-UN
0001845459,GFOR-WT
0001823896,GFX-UN
0001823896,GFX-WT
0001898496,GETY-WT
0001853112,GENQU
0001853112,GENQW
0001876714,GFGDR
0001876714,GFGDU
0001804469,GFAIW
0000352960,FUE
0001844336,FTVIU
0001844336,FTVIW
0000700564,FULTP
0001666175,FTRSF
0001839972,FTPAU
0001839972,FTPAW
0001889450,FTIIU
0001889450,FTIIW
0001832351,FSRDW
0001834336,FSRXU
0001834336,FSRXW
0001822862,FSSIW
0001709442,FSUN
0001832696,FTAAU
0001832696,FTAAW
0001839569,FTEV-UN
0001839569,FTEV-WT
